Price,Close,High,Low,Open,Volume
Ticker,2330.TW,2330.TW,2330.TW,2330.TW,2330.TW
Date,,,,,
2000-01-04,42.34543991088867,42.34543991088867,41.631758245936744,42.34543991088867,200662336736
2000-01-05,43.29694747924805,43.296947479248054,41.86958389292918,42.34544751792631,402466805912
2000-01-06,42.34543991088867,43.296939701280685,42.34543991088867,43.05912157584061,197545715802
2000-01-07,41.15590286254883,41.631766496365564,40.44222105616209,40.918084689978826,235270344752
2000-01-10,42.58327102661133,42.821089224599284,41.63177094595851,42.34545282862338,276171685539
2000-01-11,41.86957931518555,43.53476088760675,41.63176117302471,43.05912460328507,277769544650
2000-01-12,43.05912780761719,43.05912780761719,41.86958243099523,42.10740059085379,216246806621
2000-01-13,42.34543991088867,43.05912157584061,42.34543991088867,43.05912157584061,147490954216
2000-01-14,43.29694747924805,44.010629272407485,42.583265686088616,42.82108385425092,288318964353
2000-01-17,44.486488342285156,45.20017013678295,44.486488342285156,45.20017013678295,155256940719
2000-01-18,43.772796630859375,44.48647354949866,43.53475125273377,44.48647354949866,131648031590
2000-01-19,43.772796630859375,44.48647354949866,43.53475125273377,43.772796630859375,134848688061
2000-01-20,43.29694747924805,43.77281110424518,43.05912931108575,43.77281110424518,125758120596
2000-01-21,44.24843215942383,44.24843215942383,43.29693706549935,43.29693706549935,113397441219
2000-01-24,44.72430419921875,45.43798595682832,44.48648604290263,44.72430419921875,175113122879
2000-01-25,45.91385269165039,45.91385269165039,45.20017088533346,45.91385269165039,223692148326
2000-01-26,49.00638198852539,49.00638198852539,47.34120523136734,47.34120523136734,357880999032
2000-01-27,49.482261657714844,50.195943529988426,48.53076159091597,49.482261657714844,287927232252
2000-01-28,48.530757904052734,48.530757904052734,47.816848797316844,47.816848797316844,197904810671
2000-01-31,48.29270553588867,48.53075096700091,46.865346742350894,47.10316488481518,168059342623
2000-02-01,48.05488204956055,48.76856368623757,47.81683664491975,48.76856368623757,153081850577
2000-02-02,48.05488204956055,48.05488204956055,48.05488204956055,48.05488204956055,0
2000-02-03,48.05488204956055,48.05488204956055,48.05488204956055,48.05488204956055,0
2000-02-04,48.05488204956055,48.05488204956055,48.05488204956055,48.05488204956055,0
2000-02-07,48.05488204956055,48.05488204956055,48.05488204956055,48.05488204956055,0
2000-02-08,48.05488204956055,48.05488204956055,48.05488204956055,48.05488204956055,0
2000-02-09,50.1959342956543,50.90961603663486,49.24443440389884,50.90961603663486,252580321587
2000-02-10,50.90962600708008,51.1474442044307,49.24444404822488,49.720080442926125,177540543615
2000-02-11,52.09915542602539,52.812832447068644,51.14742835415645,51.623291890090925,215027859365
2000-02-14,50.90962600708008,51.86112144663808,50.90962600708008,51.86112144663808,140301270822
2000-02-15,51.14742660522461,51.62329012488743,50.43374497004147,50.9096084897043,105105248690
2000-02-16,50.67179870605469,51.38525316992762,50.67179870605469,51.147435015303316,79352313450
2000-02-17,50.1959342956543,50.671797885859974,49.958116144879405,50.1959342956543,116400258474
2000-02-18,49.482261657714844,50.90962540226201,49.244443463189555,50.433761724513715,121805090619
2000-02-21,46.38948440551758,48.29270682337177,46.38948440551758,48.29270682337177,153903007581
2000-02-22,46.38948440551758,47.10316614058514,45.200166372841,45.675802670450025,168143612807
2000-02-23,46.15166091918945,46.38947904048987,45.91384279788904,46.38947904048987,73892584628
2000-02-24,46.38948440551758,46.865347991780624,46.151666256713064,46.38948440551758,83371097848
2000-02-25,47.34121322631836,47.57903138340296,46.38948602065607,46.38948602065607,165796729239
2000-02-28,47.34121322631836,47.34121322631835,47.34121322631835,47.34121322631835,0
2000-02-29,47.81684112548828,48.292704690736905,47.579027625729715,47.579027625729715,98749286567
2000-03-01,49.00638198852539,49.00638198852539,48.530745754681305,48.76856387160335,90504908649
2000-03-02,48.29270553588867,49.482250825506,48.29270553588867,49.24443268304172,68745687934
2000-03-03,48.29270553588867,48.53075096700091,48.05488739342439,48.05488739342439,58129351241
2000-03-06,47.57902145385742,48.768561929808,47.34120334640448,48.530743822355056,72312707991
2000-03-07,47.34121322631836,47.81684490194345,46.86534962348721,47.103167780571816,83737461434
2000-03-08,47.10316467285156,47.3412101028926,46.627528390063354,47.10316467285156,64819045052
2000-03-09,47.57902145385742,47.57902145385742,47.103157950337035,47.103157950337035,71897783191
2000-03-10,46.38948440551758,48.05488867456726,46.151666256713064,47.81684323710873,99978344966
2000-03-13,43.29694747924805,45.200170052019715,43.296947479248054,45.200170052019715,232179364310
2000-03-14,44.24843215942383,44.486477559004136,42.82107355495658,43.29693706549935,145477589021
2000-03-15,43.534767150878906,44.7243079715718,43.29694897450357,44.01063079230993,154204016711
2000-03-16,43.772796630859375,44.24842817137306,40.918070402131036,42.583251606023445,233438180185
2000-03-17,45.20016098022461,45.20016098022461,43.534756909866374,44.010620439356394,267728113852
2000-03-20,43.772796630859375,43.772796630859375,43.772796630859375,43.772796630859375,21190095663
2000-03-21,46.38948440551758,46.62752984297611,42.34544407111474,42.34544407111474,447638099122
2000-03-22,45.67580795288086,47.103171588091314,44.96212613527563,45.67580795288086,247260900862
2000-03-23,47.81684112548828,48.292704690736905,45.91384608032551,46.151664218627836,280164605464
2000-03-24,47.10316467285156,47.816841747137,46.627528390063354,47.816841747137,189561198505
